RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
182,21124,2025-01-03 21:01:31.1558055,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Successful logon,WORKGROUP\WINDEV2401EVAL$,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WINDEV2401EVAL$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x314""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""RemoteCredentialGuard"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
183,21125,2025-01-03 21:01:31.1558111,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
184,21126,2025-01-03 21:01:38.3989183,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Successful logon,WORKGROUP\WINDEV2401EVAL$,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WINDEV2401EVAL$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x314""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""RemoteCredentialGuard"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
185,21127,2025-01-03 21:01:38.3989234,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
186,21128,2025-01-03 21:01:44.1930805,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,864,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
187,21129,2025-01-03 21:01:44.1931799,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,864,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
188,21130,2025-01-03 21:01:44.1938123,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,864,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
189,21131,2025-01-03 21:01:44.4855495,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
190,21132,2025-01-03 21:01:44.5296702,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
191,21133,2025-01-03 21:01:44.5474596,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,852,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
192,21134,2025-01-03 21:01:44.5475593,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,864,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
193,21135,2025-01-03 21:01:46.0485132,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
194,21136,2025-01-03 21:01:46.0486896,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
195,21137,2025-01-03 21:01:46.0493513,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
196,21138,2025-01-03 21:01:46.4018243,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
197,21139,2025-01-03 21:01:46.4018915,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
198,21140,2025-01-03 21:01:46.4022693,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
199,21141,2025-01-03 21:01:46.5415046,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,816,896,WinDev2401Eval,2,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x65DD3,CountOfCredentialsReturned: 0,,ActivityID: a4c17575-5e65-0001-2e76-c1a4655edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x65DD3""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:01:09.2871779""},{""@Name"":""ClientProcessId"",""#text"":""4752""}]}}"
